ClienteID,numero_compras,ingreso_total,ingreso_promedio,primera_compra,ultima_compra,ClienteNombre,GeneroCliente,EdadCliente,dias_desde_ultima_compra
2062,1,0.0,,,,Raúl Maldonado-Barranco,M,29,
2061,2,0.0,,,,Susanita Vall Lladó,F,45,
2060,1,0.0,,,,Carmen Cañellas Herrera,F,46,
2059,2,0.0,,,,David Jódar Carranza,M,34,
2058,1,0.0,,,,Jacobo Almazán Acedo,M,43,
2057,1,0.0,,,,Priscila Villalonga,F,36,
2056,2,0.0,,,,Rocío de Ferrero,F,44,
2055,1,0.0,,,,Candela Verdugo Valencia,F,27,
2054,3,0.0,,,,Marcio del Peinado,M,26,
2053,3,0.0,,,,Ascensión Pineda Carro,F,36,
2052,1,0.0,,,,Elvira Izaguirre Miranda,F,25,
2083,1,0.0,,,,Luís Cabañas-Calleja,M,35,
2082,1,0.0,,,,Modesta Plaza Barberá,F,37,
2081,1,0.0,,,,Julie Lamas Ferreras,F,21,
2080,2,0.0,,,,Delfina Armengol Gallart,F,48,
2079,1,0.0,,,,Iker Pla Sáenz,M,22,
2078,2,0.0,,,,Bonifacio Cañizares Dominguez,M,49,
2077,1,0.0,,,,Emiliano de Montesinos,M,40,
2076,1,0.0,,,,Bernardo Agullo,M,24,
2075,4,0.0,,,,Tito Rocamora Guerrero,M,28,
2074,2,0.0,,,,Anselmo Campillo Valderrama,M,43,
2073,3,0.0,,,,Armando Pujadas Gil,M,47,
2072,2,0.0,,,,Fabián del Figuerola,M,45,
2071,1,0.0,,,,Fulgencio Aramburu Santana,M,50,
2070,1,0.0,,,,Hector Llabrés Méndez,M,39,
2069,2,0.0,,,,Olegario de Almeida,M,45,
2068,2,0.0,,,,Florencia de Zabaleta,F,29,
2099,1,0.0,,,,Samuel Barón,M,39,
2098,2,0.0,,,,Bernarda Navas Valencia,F,36,
2097,2,0.0,,,,Sigfrido Ferrán Cabeza,M,34,
2096,2,0.0,,,,Julián Landa Sabater,M,18,
2095,4,0.0,,,,Dani Rovira Gimenez,M,37,
2094,4,0.0,,,,Horacio Espada Vicente,M,47,
2093,1,0.0,,,,Joaquín de Figueroa,M,22,
2092,2,0.0,,,,Geraldo Iglesia,M,46,
2091,2,0.0,,,,Dominga Palomo,F,22,
2090,2,0.0,,,,Curro Folch Lumbreras,M,49,
2089,1,0.0,,,,Juan Montaña Valderrama,M,26,
2088,1,0.0,,,,Vanesa Pou Arenas,F,22,
2087,1,0.0,,,,Brunilda Ámbar Asensio Moliner,F,37,
2086,3,0.0,,,,Paulino Lluch Villena,M,30,
2085,2,0.0,,,,Irene Martina Cobo Vicente,F,47,
2084,1,0.0,,,,Macaria Falcón Jara,F,33,
2115,2,0.0,,,,Enrique Feliu Ariza,M,24,
2114,3,0.0,,,,Leocadio Luna Pagès,M,49,
2113,1,0.0,,,,Ciríaco Porta Perelló,M,26,
2112,4,0.0,,,,Rosalva Barreda Ferreras,F,19,
2111,2,0.0,,,,Felipa España Portero,F,50,
2110,1,0.0,,,,Carolina Mateo,F,18,
2109,1,0.0,,,,Fulgencio Severiano Nogueira Enríquez,M,38,
2108,1,0.0,,,,Calixto Esteve Santana,M,33,
2107,5,0.0,,,,Modesta Garcia Cuervo,F,19,
2106,3,0.0,,,,Marcelo Bautista Roldán,M,37,
2105,3,0.0,,,,Marco Aznar-Álamo,M,32,
2104,1,0.0,,,,Victoriano Feliu Barco,M,20,
2103,3,0.0,,,,Flavio Díez Sanjuan,M,19,
2102,2,0.0,,,,Pepito Alsina-Gracia,M,27,
2101,3,0.0,,,,Marcelino Osuna-Baquero,M,35,
2100,1,0.0,,,,Abel Rodriguez Mateo,M,44,
2131,1,0.0,,,,Buenaventura Bartolomé Valdés,M,39,
2130,2,0.0,,,,Jimena Márquez Benítez,F,42,
2129,2,0.0,,,,Sarita Arco Sales,F,27,
2128,3,0.0,,,,Jesusa Hurtado Muro,F,48,
2127,4,0.0,,,,Balduino de Exposito,M,22,
2126,4,0.0,,,,Luisa Mamen Alcalde Cabrero,F,24,
2125,3,0.0,,,,Abraham Villena,M,26,
2124,1,0.0,,,,Hugo Crespo,M,47,
2123,2,0.0,,,,Valero de Gárate,M,38,
2122,1,0.0,,,,Jose Manuel Villanueva Agustí,M,49,
2121,3,0.0,,,,Yago Campillo Vizcaíno,M,42,
2120,3,0.0,,,,Fabricio Gabino Sola Estrada,M,24,
2119,2,0.0,,,,Blanca de Suárez,F,22,
2118,1,0.0,,,,Serafina Regina Castrillo Talavera,F,23,
2117,1,0.0,,,,José Mari Rius Salom,M,21,
2116,2,0.0,,,,Nando de Santamaría,M,41,
2147,1,0.0,,,,Amarilis Izaguirre Bertrán,F,38,
2146,3,0.0,,,,Selena Isidora Santana Agullo,F,42,
2145,2,0.0,,,,Eligio Cervantes Arnaiz,M,25,
2144,3,0.0,,,,Borja Cornejo-Solsona,M,43,
2143,3,0.0,,,,Malena Tejera Carrasco,F,43,
2142,1,0.0,,,,Humberto Tirado Salgado,M,35,
2141,6,0.0,,,,Ceferino Abril Camino,M,20,
2140,2,0.0,,,,Teodoro del Acero,M,48,
2139,2,0.0,,,,Olalla Adadia Rosado,F,21,
2138,2,0.0,,,,Carmina Ibarra-Baños,F,37,
2137,1,0.0,,,,Florencia Adriana Fuertes Torrecilla,F,27,
2136,2,0.0,,,,Rebeca Iglesia Paniagua,F,30,
2135,2,0.0,,,,Emelina Nieto Vilanova,F,40,
2134,5,0.0,,,,Francisco Jose Nadal Farré,M,28,
2133,2,0.0,,,,Liliana Coello,F,29,
2132,2,0.0,,,,Noa de Lobato,F,46,
2163,2,0.0,,,,Gabriela Barreda Girón,F,34,
2162,2,0.0,,,,Jose Aguilera Marcos,M,24,
2161,1,0.0,,,,Manuelita de Hervás,F,28,
2160,4,0.0,,,,Albert Cárdenas,M,48,
2159,3,0.0,,,,Leonel de Burgos,M,41,
2158,2,0.0,,,,Eligia Cerdá,F,20,
2157,1,0.0,,,,Mamen Batalla Feliu,F,38,
2156,2,0.0,,,,Lola de Cardona,F,39,
2155,3,0.0,,,,Amando Omar Casares Ferrer,M,27,
2154,2,0.0,,,,Guadalupe Fajardo Ruano,F,51,
2153,1,0.0,,,,Lorena Beatriz Hurtado Hernández,F,31,
2152,3,0.0,,,,Erasmo Garriga Hernandez,M,51,
2151,4,0.0,,,,Amparo Iglesias Pellicer,F,22,
2150,1,0.0,,,,Cirino Vergara Ribera,M,26,
2149,1,0.0,,,,Victor Manuel Salinas-Bernat,M,43,
2148,2,0.0,,,,Beatriz Martorell Alonso,F,21,
2179,1,0.0,,,,Heraclio Alberdi Ledesma,M,26,
2178,2,0.0,,,,Damián Falcó Águila,M,50,
2177,2,0.0,,,,Pancho Escamilla Valenzuela,M,34,
2176,2,0.0,,,,Asdrubal Cárdenas Bertrán,M,40,
2175,1,0.0,,,,Oriana Goicoechea Borrás,F,37,
2174,1,0.0,,,,Melchor Ayala,M,31,
2173,2,0.0,,,,Isaac Donoso Hernández,M,42,
2172,1,0.0,,,,Amancio Bustamante-Sanchez,M,51,
2171,2,0.0,,,,Telmo Fernandez,M,39,
2170,1,0.0,,,,María José Cordero Mulet,F,51,
2169,4,0.0,,,,Pelayo Mena Espejo,M,34,
2168,1,0.0,,,,Bernardo Cifuentes Múñiz,M,30,
2167,2,0.0,,,,Felix Toni Porta Villalobos,M,40,
2166,1,0.0,,,,Fabiola Cabeza Rodrigo,F,45,
2165,1,0.0,,,,María Cristina Tomé Pou,F,19,
2164,4,0.0,,,,Octavio de Arce,M,48,
2195,2,0.0,,,,Rosario Ballesteros-Galiano,M,32,
2194,6,0.0,,,,Maximiano Alcaraz,M,42,
2193,1,0.0,,,,Carina Parejo Coronado,F,40,
2192,2,0.0,,,,Baldomero Figueroa Perales,M,37,
2191,3,0.0,,,,Raimundo López,M,28,
2190,1,0.0,,,,Marcial Carbó Izquierdo,M,46,
2189,2,0.0,,,,Sabas Paniagua,M,43,
2188,2,0.0,,,,Augusto de Oliveras,M,23,
2187,2,0.0,,,,Gertrudis Lamas,F,35,
2186,2,0.0,,,,Berta Rivero Falcó,F,24,
2185,1,0.0,,,,Nidia Nieto Rodrigo,F,20,
2184,3,0.0,,,,Nicodemo Rovira-Campoy,M,19,
2183,1,0.0,,,,Jose Carlos Diez Cardona,M,37,
2182,1,0.0,,,,Blas Nuñez,M,46,
2181,1,0.0,,,,León Antonio Gonzalo Benavent,M,31,
2180,2,0.0,,,,Jose Ignacio Ávila Olmedo,M,45,
2211,1,0.0,,,,Lola de Prieto,F,34,
2210,1,0.0,,,,Fortunato Armas Carreño,M,18,
2209,2,0.0,,,,Pablo Puig,M,30,
2208,2,0.0,,,,Reyes Bilbao-Álvarez,F,36,
2207,1,0.0,,,,Teodoro Saldaña Iriarte,M,18,
2206,3,0.0,,,,María Manuela Cabrera Dueñas,F,36,
2205,1,0.0,,,,Rosenda Alvarado Zabaleta,F,36,
2204,3,0.0,,,,Concepción Pablo Alfonso,F,43,
2203,3,0.0,,,,Balduino Montserrat Sanmartín,M,33,
2202,3,0.0,,,,Gabino Prat-Carvajal,M,34,
2201,3,0.0,,,,Pancho Barrio Bayo,M,51,
2200,3,0.0,,,,Francisco Jose García Gallart,M,20,
2199,2,0.0,,,,Evita Encarnita Ariza Quintanilla,F,51,
2198,2,0.0,,,,Modesto Morera,M,37,
2197,1,0.0,,,,José Luis Salom Ibáñez,M,43,
2196,2,0.0,,,,Germán Palomares Roselló,M,29,
2227,2,0.0,,,,Timoteo Pi Sanz,M,18,
2226,3,0.0,,,,Maxi Valle Gallego,M,22,
2225,1,0.0,,,,Rosalía Purificación Tudela Guillen,F,27,
2224,3,0.0,,,,Florentina Encarnita Vélez Fajardo,F,25,
2223,4,0.0,,,,Encarnación Celestina Gimeno Roldan,F,50,
2222,3,0.0,,,,Calista Rey Calderon,F,39,
2221,3,0.0,,,,Aureliano Balduino Cabañas Julián,M,48,
2220,2,0.0,,,,Loida Marquez,F,48,
2219,4,0.0,,,,Clímaco Boix Mosquera,M,33,
2218,2,0.0,,,,Virginia Ródenas,F,35,
2217,2,0.0,,,,Hugo Álvaro González,M,34,
2216,2,0.0,,,,Ismael Salmerón Mora,M,28,
2215,2,0.0,,,,Alcides Nogueira Valverde,M,28,
2214,1,0.0,,,,Dulce Paredes Arrieta,F,31,
2213,1,0.0,,,,Armando Blanca Lorenzo,M,37,
2212,2,0.0,,,,Maximiliano Reyes Zapata,M,20,
2243,5,0.0,,,,Fortunata Cadenas Bermejo,F,43,
2242,2,0.0,,,,Paula Samper Cantón,F,40,
2241,2,0.0,,,,Sandalio Coronado Valera,M,26,
2240,2,0.0,,,,Pastor Verdejo Vall,M,50,
2239,2,0.0,,,,Nélida Saura Portero,F,21,
2238,2,0.0,,,,Amado Rosell Moreno,M,27,
2237,1,0.0,,,,Amada Carlos Morata,F,21,
2236,2,0.0,,,,Armida Ariño Cañete,F,48,
2235,1,0.0,,,,Gregorio Pazos Morán,M,32,
2234,1,0.0,,,,Óscar Alcalá Torre,M,28,
2233,1,0.0,,,,Aureliano Elorza Artigas,M,50,
2232,1,0.0,,,,Ovidio Juan Manuel Ramírez Mendizábal,M,28,
2231,1,0.0,,,,Julián Roca Uría,M,38,
2230,2,0.0,,,,Lidia Arévalo Paz,F,25,
2229,2,0.0,,,,Efraín Batalla Iniesta,M,33,
2228,3,0.0,,,,Rodrigo Pedrero Verdugo,M,47,
2259,2,0.0,,,,Diana Domínguez Montoya,F,21,
2258,3,0.0,,,,Zacarías Rueda Luz,M,38,
2257,2,0.0,,,,Lope Pascual Rueda Mosquera,M,18,
2256,2,0.0,,,,Alexandra Calatayud Miguel,F,28,
2255,4,0.0,,,,Ofelia Mulet Jiménez,F,50,
2254,3,0.0,,,,Josep Novoa Verdú,M,35,
2253,1,0.0,,,,Lalo Ojeda Sosa,M,23,
2252,3,0.0,,,,Heliodoro Terrón Beltran,M,34,
2251,2,0.0,,,,Ramona Valera Rovira,F,42,
2250,1,0.0,,,,Vasco Company-Fuentes,M,25,
2249,2,0.0,,,,Alondra África Roma Lluch,F,35,
2248,1,0.0,,,,Fermín Requena Bauzà,M,48,
2247,2,0.0,,,,Toño Cuadrado-Bolaños,M,41,
2246,2,0.0,,,,Cándido de Adadia,M,43,
2245,1,0.0,,,,Jose Ignacio Bellido-Garcés,M,34,
2244,1,0.0,,,,Tadeo Escolano,M,24,
2275,2,0.0,,,,Teo Sanabria Vara,M,21,
2274,1,0.0,,,,Haydée Carmen Valero Guerra,F,24,
2273,2,0.0,,,,Anna Reyes Castrillo,F,39,
2272,1,0.0,,,,Olga Andres Feijoo,F,29,
2271,4,0.0,,,,Candela Febe Solé Nicolás,F,18,
2270,2,0.0,,,,Flavio Tormo Borrego,M,21,
2269,3,0.0,,,,Hernán Juan Antonio Elías Portero,M,33,
2268,4,0.0,,,,Vidal Llamas Corominas,M,39,
2267,3,0.0,,,,Modesto Villar-Nieto,M,31,
2266,2,0.0,,,,Chus Solsona Parejo,F,47,
2265,2,0.0,,,,Teófilo Izquierdo-Valencia,M,49,
2264,2,0.0,,,,Yésica del Mulet,F,21,
2263,1,0.0,,,,Segismundo Sobrino Olmedo,M,34,
2262,1,0.0,,,,Ángel del Barriga,M,45,
2261,1,0.0,,,,Emelina Daza Montaña,F,18,
2260,4,0.0,,,,Candelaria Martirio Mateos Ponce,F,44,
2291,2,0.0,,,,Coral Rico Puente,F,50,
2290,3,0.0,,,,Hector Jáuregui Chacón,M,37,
2289,1,0.0,,,,Maricela Mar Soto Garcia,F,34,
2288,1,0.0,,,,Cruz Heredia Estévez,M,25,
2287,2,0.0,,,,Aurelio Espada Sosa,M,51,
2286,1,0.0,,,,Hernán del Coello,M,51,
2285,3,0.0,,,,Luis Ibáñez Santiago,M,24,
2284,4,0.0,,,,Patricia Cintia Villena Salcedo,F,33,
2283,3,0.0,,,,Brígida Álvarez Arco,F,24,
2282,1,0.0,,,,Román Díez Cerro,M,44,
2281,2,0.0,,,,Abilio Sabater Lledó,M,22,
2280,1,0.0,,,,Clementina Izquierdo Barrios,F,45,
2279,2,0.0,,,,Ángeles Estrada Villaverde,F,18,
2278,4,0.0,,,,Obdulia Pascual Blazquez,F,40,
2277,1,0.0,,,,Amílcar del Fábregas,M,40,
2276,3,0.0,,,,Gil Romero Cabo,M,41,
2307,2,0.0,,,,María Teresa Virginia Carpio Rubio,F,25,
2306,4,0.0,,,,Dolores Chico Guardia,F,45,
2305,1,0.0,,,,Chus Belmonte Sabater,F,46,
2304,1,0.0,,,,Ruperto Castelló Ruiz,M,22,
2303,1,0.0,,,,Armida Figueras Gomis,F,20,
2302,1,0.0,,,,Rocío de Narváez,F,32,
2301,2,0.0,,,,Lisandro Martí Quiroga,M,21,
2300,3,0.0,,,,Eusebia Valencia-Marquez,F,27,
2299,3,0.0,,,,Encarnita Campillo Polo,F,23,
2298,3,0.0,,,,Gervasio Fiol Cazorla,M,20,
2297,6,0.0,,,,Olegario Guardia Feliu,M,45,
2296,1,0.0,,,,Rosendo Gomis,M,20,
2295,2,0.0,,,,Diego Ripoll Quiroga,M,32,
2294,2,0.0,,,,Tiburcio Acosta Domínguez,M,44,
2293,2,0.0,,,,Florinda Flores Clemente,F,18,
2292,2,0.0,,,,Hector Solano,M,41,
2323,3,0.0,,,,Carmen del Solera,F,48,
2322,3,0.0,,,,Gastón Menendez Ángel,M,32,
2321,1,0.0,,,,Segismundo Blanco Barceló,M,22,
2320,3,0.0,,,,Custodio Sanmiguel Castells,M,41,
2319,2,0.0,,,,Paola de Marti,F,47,
2318,2,0.0,,,,Seve Amo Godoy,M,34,
2317,2,0.0,,,,Lorenzo Portero Cantón,M,35,
2316,4,0.0,,,,Lara Folch Peñalver,F,50,
2315,2,0.0,,,,Primitivo Cornejo Amo,M,30,
2314,1,0.0,,,,Nélida Estevez Arcos,F,36,
2313,3,0.0,,,,Mateo Carreras,M,38,
2312,3,0.0,,,,Hugo Basilio Carpio Toro,M,21,
2311,2,0.0,,,,Antonio Roman Beltrán,M,35,
2310,1,0.0,,,,Nazario Estrada Hoyos,M,35,
2309,1,0.0,,,,Domingo Rosado Robles,M,35,
2308,2,0.0,,,,Manuelita Valenciano Escalona,F,44,
2339,1,0.0,,,,Gervasio Cornejo,M,43,
2338,2,0.0,,,,Isidro Ballester Cuenca,M,40,
2337,2,0.0,,,,Melchor Castro-Méndez,M,26,
2336,1,0.0,,,,Felix Portillo Nicolás,M,24,
2335,2,0.0,,,,Lisandro Ernesto Azorin Sobrino,M,18,
2334,2,0.0,,,,Vanesa Mena Gargallo,F,28,
2333,4,0.0,,,,José Mari Plana Gonzalez,M,18,
2332,2,0.0,,,,Estela Vila Pou,F,43,
2331,2,0.0,,,,Elías Llorens Mateu,M,29,
2330,3,0.0,,,,Yolanda Becerra Casals,F,36,
2329,2,0.0,,,,Moreno del Benavente,M,46,
2328,1,0.0,,,,María Carmen Jove Aller,F,44,
2327,1,0.0,,,,Susanita del Perelló,F,18,
2326,2,0.0,,,,Kike Aranda Montoya,M,40,
2325,3,0.0,,,,Socorro Noriega Cuéllar,F,24,
2324,1,0.0,,,,Emigdio Feliu-Fuertes,M,29,
2355,3,0.0,,,,Jacobo de Teruel,M,27,
2354,2,0.0,,,,Kike Rivera,M,31,
2353,1,0.0,,,,Fabio Roca Cámara,M,44,
2352,2,0.0,,,,Anacleto de Arranz,M,23,
2351,1,0.0,,,,Loreto Abellán Linares,M,50,
2350,2,0.0,,,,Teófilo del Roca,M,25,
2349,1,0.0,,,,Cándido Vilar Porta,M,51,
2348,1,0.0,,,,Renata María Teresa Valencia Fabra,F,22,
2347,2,0.0,,,,Sandalio Peral Blanch,M,44,
2346,2,0.0,,,,Trinidad Zabala Montero,F,34,
2345,2,0.0,,,,Tatiana del Ángel,F,47,
2344,1,0.0,,,,Eusebia Luján Morillo,F,39,
2343,3,0.0,,,,Selena Guadalupe Palma Zorrilla,F,26,
2342,1,0.0,,,,Jenaro Tudela,M,23,
2341,3,0.0,,,,Rosendo Nicolás Velasco,M,23,
2340,2,0.0,,,,Antonio Segarra Ochoa,M,22,
2371,2,0.0,,,,Teobaldo Egea-Piña,M,23,
2370,1,0.0,,,,Íngrid Sacristán,F,37,
2369,2,0.0,,,,Aura Alemán Viana,F,24,
2368,3,0.0,,,,Luciana Soto,F,21,
2367,3,0.0,,,,Edmundo Peña Ruano,M,25,
2366,3,0.0,,,,Omar del Novoa,M,18,
2365,1,0.0,,,,América Goicoechea Ros,F,32,
2364,1,0.0,,,,Jafet Hierro Angulo,M,51,
2363,3,0.0,,,,Jerónimo Álvarez Ponce,M,41,
2362,1,0.0,,,,Samuel Arce Garcés,M,22,
2361,3,0.0,,,,María Luisa Rozas-Peñalver,F,48,
2360,2,0.0,,,,Victorino Casanova-Verdú,M,44,
2359,1,0.0,,,,Herminia Urrutia Sobrino,F,47,
2358,1,0.0,,,,Toribio Ojeda Arroyo,M,35,
2357,1,0.0,,,,Isaac Barreda Sacristán,M,50,
2356,2,0.0,,,,Eloísa Conde,F,49,
2387,3,0.0,,,,Paz Agustín Sanmiguel,F,31,
2386,3,0.0,,,,Amado Canals,M,38,
2385,3,0.0,,,,Máxima Agustín Prado,F,28,
2384,3,0.0,,,,Luisa del Gálvez,F,50,
2383,3,0.0,,,,Gerardo Malo Ugarte,M,37,
2382,2,0.0,,,,Íñigo Torres,M,30,
2381,3,0.0,,,,Pascuala Laura Múgica Tirado,F,42,
2380,1,0.0,,,,Ceferino Verdejo-Maestre,M,34,
2379,1,0.0,,,,Enrique Campillo Calatayud,M,22,
2378,1,0.0,,,,Jesús Pinilla-Chamorro,M,35,
2377,1,0.0,,,,Baudelio Modesto Vilar Bas,M,44,
2376,4,0.0,,,,Gloria de Arias,F,44,
2375,4,0.0,,,,Eutropio Morcillo Lamas,M,40,
2374,1,0.0,,,,Amor Baró Chacón,F,25,
2373,3,0.0,,,,Elvira Doménech Crespo,F,28,
2372,1,0.0,,,,Leoncio Bauzà,M,51,
2403,2,0.0,,,,Román Barco Pérez,M,48,
2402,3,0.0,,,,Leonel Zamora Cózar,M,51,
2401,1,0.0,,,,Maxi Pol-Aranda,M,26,
2400,2,0.0,,,,Berto Guitart Pujol,M,20,
2399,5,0.0,,,,María Dolores Isern Belmonte,F,28,
2398,2,0.0,,,,Domingo Patricio Perea Gámez,M,45,
2397,1,0.0,,,,Loreto Rodriguez Tovar,F,49,
2396,2,0.0,,,,Andrés Posada Muñoz,M,24,
2395,3,0.0,,,,Cornelio de Roldan,M,28,
2394,2,0.0,,,,Nando Duran Guzman,M,20,
2393,3,0.0,,,,Ruben Cózar Beltrán,M,48,
2392,1,0.0,,,,Álvaro Muro Ureña,M,32,
2391,2,0.0,,,,Ainoa Aranda Contreras,F,49,
2390,3,0.0,,,,Epifanio Mercader Hurtado,M,49,
2389,1,0.0,,,,María Dolores Vargas Amores,F,42,
2388,2,0.0,,,,Marcio Uriarte,M,36,
2419,1,0.0,,,,Curro Sierra Tenorio,M,42,
2418,4,0.0,,,,Casemiro Arco-Falcó,M,32,
2417,2,0.0,,,,Julio Gracia Suárez,M,51,
2416,2,0.0,,,,Timoteo Águila Tudela,M,28,
2415,3,0.0,,,,Felix Bernad Lobo,M,36,
2414,2,0.0,,,,Inocencio Berrocal-Carballo,M,51,
2413,2,0.0,,,,Obdulia Palomo Ordóñez,F,21,
2412,1,0.0,,,,Gregorio Gallardo Cabello,M,48,
2411,1,0.0,,,,Ainara Fernandez Saura,F,38,
2410,1,0.0,,,,Noé Barrio-Escalona,M,25,
2409,1,0.0,,,,Luis Ángel Villena Almazán,M,36,
2408,3,0.0,,,,Plinio Valbuena Linares,M,25,
2407,1,0.0,,,,José María Figueroa,M,35,
2406,2,0.0,,,,Marcos Pons Calvo,M,19,
2405,2,0.0,,,,Vicente Mora-Pelayo,M,26,
2404,1,0.0,,,,Ruperta del Pintor,F,39,
2435,3,0.0,,,,Alejandra Cristina Barragán Salmerón,F,44,
2434,1,0.0,,,,Anunciación Macías Cabeza,F,26,
2433,2,0.0,,,,Godofredo Casado Bárcena,M,19,
2432,3,0.0,,,,Maristela Barreda,F,45,
2431,1,0.0,,,,Macario Fábregas Redondo,M,50,
2430,3,0.0,,,,Quique de Tamarit,M,30,
2429,4,0.0,,,,Sosimo del Herrera,M,26,
2428,1,0.0,,,,Quique Cortés Iglesias,M,36,
2427,3,0.0,,,,Bautista Fernandez Hervás,M,38,
2426,3,0.0,,,,Mariana Carbajo Quesada,F,18,
2425,2,0.0,,,,Elpidio Cal Polo,M,38,
2424,4,0.0,,,,Bárbara Aznar Casado,F,24,
2423,4,0.0,,,,Azucena Castejón-Puga,F,47,
2422,2,0.0,,,,Adriana Mariana Almazán Villanueva,F,46,
2421,1,0.0,,,,Cristian Pacheco-Garcia,M,42,
2420,3,0.0,,,,Abraham Lledó Fabregat,M,20,
2451,1,0.0,,,,Oriana Gracia,F,30,
2450,2,0.0,,,,Epifanio Castejón Iniesta,M,46,
2449,1,0.0,,,,Iris Cifuentes Piquer,F,43,
2448,2,0.0,,,,Plinio Jose Carlos Morcillo Portero,M,20,
2447,4,0.0,,,,Vilma Peralta Carpio,F,39,
2446,2,0.0,,,,Glauco Cañete Gascón,M,21,
2445,2,0.0,,,,Cristóbal Acevedo,M,44,
2444,1,0.0,,,,América Vilma Tamarit Aparicio,F,44,
2443,1,0.0,,,,Florencia Robledo Oliveras,F,35,
2442,1,0.0,,,,Vicente Francisco Jose Cáceres Fuster,M,22,
2441,4,0.0,,,,Dorita Tomás,F,22,
2440,2,0.0,,,,Pacífica Moles-Mateos,F,25,
2439,1,0.0,,,,Nazaret Mas-Bejarano,M,43,
2438,1,0.0,,,,Miguel Ángel Guzmán Albero,M,37,
2437,2,0.0,,,,Albano Pozo Sanabria,M,43,
2436,3,0.0,,,,Marcelino Vila,M,26,
2467,4,0.0,,,,Carmelo Cristian Sanmiguel Echevarría,M,47,
2466,1,0.0,,,,Víctor Viñas Abascal,M,35,
2465,2,0.0,,,,Leonardo Valentín Capdevila,M,40,
2464,2,0.0,,,,Isidro Jaume Oliveras,M,37,
2463,2,0.0,,,,Héctor Cañas Belda,M,31,
2462,2,0.0,,,,Mariano Rico,M,43,
2461,2,0.0,,,,Trinidad Moliner Pelayo,M,50,
2460,2,0.0,,,,Renato de Abad,M,31,
2459,1,0.0,,,,Amaya Franch,F,35,
2458,1,0.0,,,,Heraclio Osuna Escribano,M,30,
2457,3,0.0,,,,Jose Carlos Juan Pablo Valbuena Olivares,M,41,
2456,3,0.0,,,,Jenaro Corral,M,45,
2455,2,0.0,,,,Nélida del Blanco,F,46,
2454,3,0.0,,,,Wálter Jiménez Sotelo,M,46,
2453,3,0.0,,,,Alfredo Matas Jove,M,43,
2452,2,0.0,,,,Rosendo Fortunato Larrañaga Barragán,M,50,
2483,1,0.0,,,,Roldán Requena,M,30,
2482,2,0.0,,,,María Manuela Carrasco Carro,F,48,
2481,3,0.0,,,,Rosario Bermúdez Durán,M,27,
2480,2,0.0,,,,Mariano Bonilla Rodrigo,M,45,
2479,3,0.0,,,,Reynaldo Ernesto Pizarro Vendrell,M,39,
2478,2,0.0,,,,Marisol Ayuso,F,38,
2477,1,0.0,,,,Obdulia Alcolea-Núñez,F,19,
2476,3,0.0,,,,Guadalupe del Gutiérrez,M,37,
2475,1,0.0,,,,Isidoro Blázquez Núñez,M,24,
2474,2,0.0,,,,Germán Rodríguez,M,28,
2473,4,0.0,,,,Juan Haro,M,30,
2472,3,0.0,,,,Wilfredo Nuñez Zapata,M,43,
2471,1,0.0,,,,Lalo Rolando Rios Bermudez,M,38,
2470,3,0.0,,,,Natalia Ferrán Cortés,F,31,
2469,2,0.0,,,,Lola Fabregat,F,50,
2468,3,0.0,,,,Juan Pablo Olivé Romeu,M,25,
2499,3,0.0,,,,Ciriaco Leiva Acero,M,51,
2498,3,0.0,,,,Ciriaco del Angulo,M,33,
2497,3,0.0,,,,Antonio Melero Carbonell,M,43,
2496,2,0.0,,,,Joan Cordero Torralba,M,26,
2495,2,0.0,,,,Octavia Valenzuela Palacio,F,30,
2494,1,0.0,,,,Guiomar Lladó Amo,M,50,
2493,3,0.0,,,,Eloy Ibañez Conesa,M,49,
2492,2,0.0,,,,Delfina Merino,F,45,
2491,3,0.0,,,,Heriberto Hervia-Morell,M,20,
2490,3,0.0,,,,Heliodoro del Salas,M,34,
2489,2,0.0,,,,María Guzmán Amigó,F,33,
2488,3,0.0,,,,Silvio Millán-Gual,M,50,
2487,2,0.0,,,,Aura Córdoba Gutiérrez,F,33,
2486,1,0.0,,,,Fausto Torrens Vigil,M,42,
2485,4,0.0,,,,Severino Carreño Zapata,M,48,
2484,1,0.0,,,,Luis Ángel Tejada-Quirós,M,43,
2515,3,0.0,,,,Itziar Vidal Valenciano,F,41,
2514,3,0.0,,,,Ramona Español Mir,F,42,
2513,4,0.0,,,,Haydée Puerta,F,32,
2512,1,0.0,,,,Ruth Alberola Lucena,F,18,
2511,1,0.0,,,,Luis Miguel Campos-Peral,M,33,
2510,2,0.0,,,,Diego Soria Ugarte,M,44,
2509,2,0.0,,,,Ezequiel Baudelio Cañete Puga,M,20,
2508,3,0.0,,,,Samanta Cánovas Mateo,F,22,
2507,3,0.0,,,,Eliseo Ayala,M,39,
2506,2,0.0,,,,Jerónimo Calderon Muro,M,20,
2505,1,0.0,,,,Lisandro del Luís,M,33,
2504,1,0.0,,,,Alicia de Vives,F,27,
2503,2,0.0,,,,Manola Leon Amores,F,48,
2502,4,0.0,,,,Chus del Acuña,M,30,
2501,1,0.0,,,,Cesar Miró Somoza,M,29,
2500,4,0.0,,,,Rogelio Vasco Anglada Chacón,M,51,
2531,1,0.0,,,,Ciriaco Pedraza Saldaña,M,38,
